PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),O3 (µg/m³),Temperature (°C),Humidity (%),Wind Speed (m/s),Wind Direction (°),Pressure (hPa),Precipitation (mm),Visibility (km),AQI,Season,City,Latitude,Longitude,Day of Week,Hour,Month,Year,Weather Condition,Station ID
111.2812417,231.5687836,20.53739852,20.08876216,0.424226704,155.1876717,11.34561615,49.08889486,2.418277395,188.2814124,1021.48529,49.305654,10.2130115,431,Winter,Chengdu,25.46339826,114.7482336,Wednesday,11,8,2015,Fog,76
206.9556623,286.1897884,32.7809356,24.42094744,4.098245458,27.93305485,27.97234043,30.20716345,2.500356957,40.61140748,982.1324082,12.26518708,17.0765208,145,Autumn,Chengdu,34.00964384,107.21848,Saturday,4,6,2015,Haze,94
222.8667916,71.54034352,68.17015493,33.39234601,0.368129042,71.53445929,36.63281168,93.59863334,3.224534185,203.8497089,999.7825632,1.595141235,1.033762304,112,Spring,Guangzhou,28.06993923,126.5118998,Friday,16,12,2016,Fog,25
131.9048483,132.0379542,29.72977426,40.27805742,1.140704878,92.23968814,0.120988338,94.38648879,5.494319387,13.99310682,983.0713444,9.831887362,0.94567134,36,Spring,Guangzhou,44.20348455,107.0161017,Friday,0,6,2023,Fog,99
28.35609396,174.0508488,28.20202773,21.9370201,0.170118296,106.418286,22.11117354,50.30119609,2.386654725,253.7789142,999.7309128,19.68884371,1.647865628,367,Autumn,Shanghai,20.66758749,101.6310388,Wednesday,13,6,2022,Snow,48
197.9007984,80.62515896,35.41117083,23.75176942,3.757685466,80.01187399,35.87621883,55.80139024,2.57545616,300.5922358,1044.667992,49.02380864,8.938070585,235,Autumn,Beijing,43.10050023,123.1773375,Tuesday,12,7,2024,Haze,66
205.6258501,115.6918026,73.58327417,8.335156355,1.695610737,21.20320407,-0.080095857,58.72492052,2.760934502,271.440028,993.1257915,41.49249595,11.00581586,478,Winter,Guangzhou,37.63529724,122.8581168,Saturday,10,6,2018,Cloudy,73
109.5942683,209.3552508,81.39147367,44.50457797,2.212754917,182.2071332,26.74359448,55.54882371,9.810191962,357.6158713,1033.218092,32.98491112,15.42464176,248,Winter,Guangzhou,32.74083856,126.8756339,Wednesday,14,5,2015,Clear,12
86.46662131,57.00861066,48.75737907,41.90038818,1.119862695,10.70718224,-9.72571764,44.176868,4.316977901,239.7734162,1015.103166,34.01019322,16.82841927,305,Autumn,Shanghai,47.05126189,100.0798163,Saturday,18,8,2024,Rain,52
89.49160619,286.3636496,75.68114554,29.92391608,0.32586893,175.7057755,4.367888245,86.5413134,4.285595753,90.98676782,1032.680807,15.73266599,17.33094347,480,Summer,Shanghai,32.53260256,120.7943986,Sunday,14,4,2019,Snow,44
15.09723337,106.7789567,11.86461922,38.01952653,1.7994005,106.6734975,22.57183647,98.6555186,1.231241487,131.9241606,997.8458687,13.02418221,1.944184689,45,Spring,Beijing,25.8056603,129.920303,Friday,19,8,2018,Snow,20
87.1945129,249.9259114,19.2859889,6.428130918,4.243629257,35.16478323,7.53192415,91.83859978,3.611310512,343.3250625,1020.821721,23.33992029,12.09948411,379,Autumn,Chengdu,22.4691467,105.0081688,Sunday,10,12,2016,Rain,22
32.37958482,173.6857756,91.80091162,7.853245778,4.889062401,81.79766065,-7.325939,11.33941017,0.918166538,117.7366054,986.1094169,47.97011666,13.41424738,72,Summer,Shenzhen,31.41810717,96.22569499,Monday,22,11,2023,Fog,13
218.8537153,232.6221695,64.35869065,48.36791101,0.91249508,152.4997397,14.05642791,18.0433577,1.223319805,187.6061793,1000.702239,36.26772519,16.5683299,497,Autumn,Beijing,30.51283955,97.04063957,Thursday,21,1,2016,Fog,72
191.6167512,23.3040844,59.33202648,11.827417,2.069450068,24.16537597,6.191300587,73.93928196,6.283434172,146.7049905,1048.020619,16.89888604,2.638615457,297,Spring,Beijing,46.63382699,92.9406143,Sunday,18,4,2020,Snow,92
247.8608442,217.4705031,45.96380706,22.46323761,3.267949343,85.06733255,33.83059322,36.73285266,0.064651057,238.8903967,1037.854491,26.89374185,6.432286196,430,Summer,Guangzhou,47.8902887,106.3727031,Friday,10,10,2018,Rain,83
73.706255,177.984577,53.25345557,2.497689258,3.070724002,146.8216933,22.80613532,83.48417673,4.921174634,254.3294021,1008.211584,34.99973602,19.48072401,483,Winter,Guangzhou,48.97642183,114.6190733,Tuesday,16,7,2021,Haze,31
114.5045994,71.51900705,41.03832611,37.03397289,1.2739099,32.12201627,26.20026645,87.85433256,0.652243582,171.3536153,1026.458085,6.812749994,9.753021553,467,Spring,Chengdu,40.46521504,120.1239303,Monday,20,6,2021,Fog,25
21.94973682,289.4566441,12.87628515,24.72073498,0.337376605,40.3171677,-5.617645112,94.84279136,4.715088775,53.97737289,995.3305232,46.18195795,12.68289994,338,Autumn,Guangzhou,37.66846962,108.2058372,Friday,2,8,2021,Snow,29
166.4324883,65.15802993,96.32312962,25.5777794,2.476248421,172.0528308,4.813161399,74.12060726,8.968228341,343.0786163,1013.891531,27.03442421,19.54362746,313,Winter,Chengdu,26.68068339,100.3056242,Saturday,0,8,2015,Fog,86
214.5878855,104.1395571,16.17934197,45.70098039,0.981010031,137.7186038,19.63303832,65.27966745,9.104881817,203.634106,1047.471019,10.25966015,15.32872446,193,Summer,Shenzhen,41.57058203,118.9684024,Wednesday,0,6,2022,Fog,32
236.8746327,98.81735419,30.67258744,2.552415918,1.396214179,135.7452191,13.22008159,20.45187997,1.203051928,308.6808543,985.3641039,10.24732793,1.031299758,344,Spring,Chengdu,44.9608263,112.0343794,Wednesday,17,4,2017,Snow,96
165.898109,58.7114978,75.75127971,41.62005449,0.51059848,151.450751,35.93569594,49.59347896,4.168721566,77.69872057,1016.456565,5.870215371,12.58687907,163,Spring,Shanghai,32.52047453,123.3385408,Tuesday,15,11,2019,Fog,22
97.8799504,226.8382564,85.61309842,38.08899145,2.050490573,49.28737281,33.10122783,95.04846876,8.680997449,154.6184711,995.2261956,28.7908006,11.21185226,490,Summer,Chengdu,37.53708225,92.28453845,Monday,5,4,2015,Haze,21
212.9285747,115.1647266,84.70304031,42.53921313,4.344417553,132.0054978,10.01708359,52.80815498,7.532091561,197.3538089,999.6445268,23.10828722,5.195229616,390,Spring,Shanghai,37.8684333,109.4456632,Thursday,17,7,2020,Rain,86
111.926862,237.635938,57.77394629,43.40548528,1.289139793,117.2946841,21.86114441,46.53818422,7.71569803,353.201819,1044.136632,33.86068639,14.64127394,292,Spring,Beijing,28.91136709,111.0523946,Monday,18,12,2018,Haze,44
180.5885976,123.0161539,61.26785563,15.2193301,1.994820817,102.9489053,-7.455558117,25.90924308,8.107020537,317.6316733,1007.899049,47.8407719,19.97409096,388,Autumn,Shanghai,31.97782885,101.7918899,Wednesday,21,11,2020,Cloudy,9
243.5046305,80.87847045,81.49507334,30.05397416,1.41130597,159.1778418,24.51843719,82.8264129,4.731977342,234.2180378,1012.674689,22.79392141,10.53330078,175,Winter,Shanghai,25.87541388,91.23722859,Monday,7,12,2019,Snow,1
46.09477204,252.0402302,20.65774023,32.30841079,0.752133339,49.37672087,37.92144855,99.49415996,0.003466632,89.89553403,1026.77768,35.19004359,9.683242902,245,Winter,Chengdu,34.06827432,129.6339106,Saturday,15,4,2016,Haze,27
66.94779552,291.6125158,70.50580202,39.44277718,1.71907242,84.35026184,16.82099522,24.31717376,7.800396156,23.61737,1032.136665,32.25709979,7.896998876,462,Summer,Shenzhen,20.07084179,90.30003907,Wednesday,13,10,2023,Haze,80
81.486268,57.33516703,34.46449931,4.77849736,0.316879524,30.53098745,27.64594723,47.15357433,7.926641224,307.784963,998.0743189,38.33471958,4.148970793,75,Spring,Shenzhen,39.50690127,101.6439748,Wednesday,7,2,2017,Clear,1
178.5719726,138.454584,43.5474196,44.7088717,4.899864464,108.3055871,16.24645546,89.86045038,6.896178305,165.5854039,1036.425068,8.439274562,7.849626656,353,Autumn,Chengdu,33.23246131,114.1476897,Monday,6,11,2024,Fog,14
63.46633277,130.4830822,60.99077616,4.34244892,4.965896867,77.21220705,-8.027694006,71.32506494,4.35308878,311.7508444,1019.49512,3.041960853,10.92069258,6,Summer,Shenzhen,21.77138875,117.6449002,Wednesday,23,1,2015,Rain,38
50.33739518,33.72192772,14.71397578,27.03154323,3.326989259,143.8308803,24.36568863,20.22891596,9.752482258,188.1816449,1047.600522,42.90474258,7.971384981,422,Summer,Guangzhou,44.91795583,95.86890772,Friday,21,11,2023,Fog,70
176.0699694,78.09768432,13.70661999,14.45311599,2.840636869,82.92018064,-8.39918223,18.25121559,2.622121858,130.9683983,1014.164403,29.80918779,12.70000145,387,Winter,Beijing,42.5520109,111.290476,Wednesday,4,4,2017,Haze,26
167.1216544,169.2400126,80.75128071,45.51206487,4.163872784,84.80799772,26.02764718,98.08724338,2.148362935,14.36367122,994.6414747,29.06684276,18.43994693,123,Autumn,Guangzhou,37.6003896,120.5847946,Tuesday,12,3,2019,Rain,86
243.8594945,181.5891552,35.11563907,20.26931353,1.782431712,49.145143,-5.799569584,37.25870179,5.268874288,175.092278,1029.157314,6.266228341,5.732144346,29,Spring,Chengdu,41.59700347,123.6770931,Monday,18,2,2016,Cloudy,80
29.77331635,281.8356388,71.0030622,17.52024502,4.9910372,132.4087636,28.47947276,16.49012652,8.137174764,208.7138896,1036.386697,30.74058676,17.45553737,302,Spring,Shanghai,39.92097171,103.374198,Monday,5,2,2018,Snow,31
31.1947625,171.6770466,28.72661292,1.658221243,2.517142096,55.28759219,38.46026579,29.21514227,0.669768065,347.299258,1020.855144,15.88992114,4.729435635,499,Winter,Chengdu,49.18490901,120.6612106,Wednesday,2,6,2020,Fog,30
192.7644216,168.7290496,77.75681204,19.24296754,0.707749088,20.28878412,38.03435798,37.88391986,7.997257837,269.805434,1030.570842,25.75214401,15.88637004,92,Summer,Chengdu,39.77194361,106.9317196,Friday,8,7,2023,Haze,67
243.4973608,74.98903635,16.56779466,15.92359292,3.765066976,72.02181376,6.823571302,43.96817611,3.73052755,22.15437107,1002.201673,17.29517557,12.27557318,232,Winter,Beijing,40.61996357,105.4864813,Wednesday,11,10,2018,Rain,77
164.7278307,111.7555009,87.11490732,4.924347288,4.128041523,131.7165373,22.72294391,61.73516087,8.901537141,56.08274476,1007.354889,3.501409359,0.964948032,42,Autumn,Shenzhen,30.84431689,120.1892013,Sunday,0,5,2022,Cloudy,29
132.3289682,107.6801578,78.55406514,18.20137333,4.8721463,111.3234033,32.3562161,69.55610429,4.844334536,254.7061802,993.4930432,43.79222096,9.7956435,385,Autumn,Shenzhen,29.91879287,105.8627848,Tuesday,8,12,2022,Clear,93
33.39580891,108.8132508,41.18906588,41.7754062,4.123424374,189.9811405,26.87043745,77.74941894,9.509924848,120.7470085,991.1866144,10.08074591,5.066820606,345,Spring,Beijing,20.94833653,118.7114997,Thursday,19,1,2023,Clear,93
205.6645838,159.594085,37.0065445,32.6596996,0.586397407,42.67071638,-0.617173128,86.89221587,2.213316296,270.4526337,1009.203322,27.61953111,7.440964277,141,Spring,Shenzhen,38.68420673,108.2852882,Tuesday,19,8,2024,Fog,99
26.30520603,181.5944891,9.93911246,47.68599454,4.041948732,122.5183987,11.92404683,78.80549074,0.422329266,116.8935494,989.9117833,15.22735619,7.573765456,10,Winter,Shanghai,33.1700209,124.8980597,Sunday,0,5,2016,Clear,57
169.3680517,41.95784975,26.98799123,23.59283123,1.203174925,46.18925097,38.30279812,73.6911697,3.337035019,146.8066589,982.1745063,3.644627722,10.85827183,257,Winter,Chengdu,35.40950132,108.8459821,Tuesday,2,10,2019,Cloudy,96
126.1634246,108.5580065,97.96438209,33.9299395,3.480474925,57.74379052,4.385146538,69.63741756,3.038182652,110.2134537,992.0092224,5.140229766,12.99493344,485,Spring,Shanghai,24.34915529,106.8288185,Wednesday,21,5,2020,Fog,7
87.30569185,66.46623647,77.00409212,2.299424802,4.974378556,66.35959076,16.43608397,37.14117901,8.225327897,197.2886896,1002.721121,4.783034913,7.360835528,171,Spring,Shenzhen,28.15838982,125.9894129,Tuesday,19,4,2019,Fog,13
113.9634636,239.5323482,70.03929335,5.34648276,3.691806673,101.7142728,-9.448776891,53.24380761,4.042462806,116.0462783,995.8796781,20.69710391,2.680529937,98,Autumn,Shenzhen,26.62431196,120.4591194,Tuesday,21,4,2019,Haze,75
157.4564664,50.18293735,63.2189004,49.35846507,1.977346964,143.3977045,24.09638038,26.18088452,0.183792658,136.9845364,982.1008055,49.74536276,10.52865942,297,Winter,Shanghai,24.62766296,97.2196787,Wednesday,23,8,2018,Rain,64
91.41440077,201.3335491,20.92518892,31.51023513,1.088045998,140.8409121,32.57873047,10.09051072,6.199085633,65.01912672,987.9737719,17.5618233,5.241913576,329,Spring,Beijing,43.70757129,108.07251,Sunday,12,2,2024,Cloudy,10
101.3484159,46.19958884,50.21177368,2.688080328,1.092083738,86.34586121,38.68678478,55.81957677,9.007979788,18.37840434,1028.811879,49.08956521,11.61236415,68,Winter,Guangzhou,46.31558904,101.7552007,Monday,6,9,2015,Cloudy,40
48.39627817,228.0779737,55.517483,30.2726581,2.031009436,52.6594253,3.84373919,21.36452269,2.310095492,158.8685511,1049.950055,27.5371623,14.42552003,217,Summer,Shanghai,33.56177831,121.6591453,Sunday,1,7,2017,Snow,53
91.77628774,295.4618497,51.13933423,27.18323147,4.263059457,80.29456803,21.05591366,45.94261814,8.458564059,175.3819294,1047.955349,3.856281954,6.919723831,27,Summer,Guangzhou,27.40757341,124.6584084,Monday,5,4,2024,Cloudy,46
41.54466565,245.4900291,8.690811034,11.50135595,2.950936986,50.38683758,11.35095433,96.23558277,1.032824942,12.64953191,1049.769529,43.3880059,13.77992368,245,Spring,Shanghai,24.76851256,104.2820265,Saturday,11,3,2021,Rain,31
232.7563251,194.020207,48.33963642,18.71972632,1.211182584,73.83828268,9.782557526,60.78530899,4.066587468,140.8421805,1045.053701,12.22065598,11.24783936,88,Autumn,Guangzhou,32.02341419,93.79880853,Wednesday,20,1,2019,Fog,66
26.1437066,257.1429409,46.62052219,16.9758189,0.71063029,70.14122393,39.46043465,18.41991152,2.607256543,282.8087731,1000.358167,32.19575365,12.18419562,212,Summer,Beijing,40.71030887,99.65894246,Sunday,20,2,2019,Clear,60
95.69070809,121.9796391,78.11846428,5.740406008,0.201885741,195.2295198,12.22484501,50.02054026,7.493031514,78.82571562,1022.085783,29.44367614,15.15194036,342,Summer,Beijing,25.05937342,98.27527665,Tuesday,22,5,2022,Rain,3
155.7192787,197.1074702,28.51694054,7.157928466,4.139398402,68.0216898,3.867115572,55.04927944,5.21075124,281.7752572,995.6029062,46.15254917,14.59765024,285,Winter,Shanghai,32.86231437,105.3185894,Tuesday,18,3,2020,Haze,49
166.2945438,141.1071755,83.46150424,5.753832259,0.491286423,71.00667014,5.634348939,43.47123269,4.024864683,163.1588999,1000.94288,47.42697129,1.263559713,37,Autumn,Beijing,35.61640289,116.5035212,Wednesday,13,11,2015,Snow,17
233.9217272,254.6093095,14.23973832,34.04390779,3.946927817,158.5820142,33.18497558,57.46929561,1.773461949,246.0847843,1049.00201,7.716173452,8.181595381,185,Spring,Shanghai,46.97815476,90.22297308,Tuesday,21,8,2024,Snow,77
227.8582032,50.5176696,35.29234327,29.18805586,2.582295758,31.92703743,30.27438802,39.76552217,1.036552916,229.5086121,997.2322747,22.83802846,17.46058612,338,Autumn,Shenzhen,21.07815739,116.0568324,Thursday,13,11,2023,Fog,63
231.8314265,21.12960484,20.28519813,38.9809856,4.485649815,180.4563131,24.47214078,38.01155667,7.872114142,171.9267761,994.4819119,39.20165149,11.71504484,253,Spring,Beijing,47.81954009,100.8425002,Thursday,19,2,2018,Cloudy,16
36.91298617,275.6470621,37.5626687,17.61148343,1.92330125,48.9806074,6.136202314,71.35504054,4.662600284,65.99616292,987.7984855,15.54728244,17.72922168,457,Winter,Shenzhen,24.19127195,109.1156475,Tuesday,10,10,2022,Fog,49
30.68439589,137.8126771,67.59947114,35.1178842,4.277198239,40.55815561,9.946854465,33.108489,7.463644689,246.6785326,1007.989289,49.92468059,16.8462415,288,Winter,Shanghai,32.65933218,119.8328469,Tuesday,8,10,2018,Fog,30
228.6303004,141.2271505,90.90775148,40.70139518,2.164642049,35.45433374,38.55097091,22.25660164,2.184497152,91.48079231,991.7550745,3.443923567,15.67822915,68,Spring,Beijing,47.52875922,113.3002927,Wednesday,11,6,2021,Snow,62
130.6065937,144.385197,65.38767371,45.10194725,4.010594093,188.5303106,23.13733614,95.81699061,4.65729985,344.8870926,1022.662719,3.553864926,10.29403785,309,Summer,Guangzhou,21.84799722,105.3288682,Saturday,3,6,2015,Clear,95
74.92329535,238.3711214,57.26100849,5.336909875,2.336686637,140.7595084,39.82949666,36.13399339,5.265875533,35.31325757,1016.102027,29.30984716,13.10268882,234,Autumn,Guangzhou,41.9766317,110.1744377,Monday,18,11,2021,Clear,74
74.81051898,129.4744208,74.53018393,18.33595304,2.726686645,156.2068485,33.25824022,35.44682028,1.625713034,237.5865908,1022.232878,45.84690542,17.51657023,316,Winter,Beijing,23.56130293,97.25840789,Tuesday,13,11,2021,Fog,45
16.18425614,215.0461378,83.86901586,45.30966533,2.897718204,27.53412295,23.18665751,65.75944427,3.549645544,131.7136481,1006.878724,34.11155094,4.321576482,91,Spring,Guangzhou,23.75234609,124.0598388,Wednesday,4,5,2017,Clear,10
204.6265413,177.1729124,56.18187928,40.97391381,0.858690498,48.07337816,23.49170635,58.7574242,8.168284313,359.8815321,1028.45459,28.75151027,3.929002006,38,Winter,Beijing,44.13491856,106.8444393,Tuesday,16,1,2016,Clear,32
207.4861912,179.8639018,43.16373722,36.05232789,3.717338133,18.50788292,-8.616223679,80.41170816,3.622311749,46.98602594,1049.650662,8.975501264,18.02500809,281,Winter,Beijing,39.92305641,124.9048533,Friday,19,10,2021,Clear,56
106.5387245,115.0241777,68.18260897,33.16907572,3.110009877,116.8011565,9.964707262,67.4286792,7.082410291,287.2956236,1032.419132,45.9442691,11.14302987,396,Winter,Shenzhen,47.51194772,128.2300302,Thursday,22,3,2015,Clear,51
27.4617289,121.1546208,87.36630742,35.60884928,3.961992616,41.81159053,25.55034819,25.87991759,5.867170316,152.7385725,999.2065405,47.74904579,10.04169245,290,Spring,Shanghai,49.48577778,100.5064868,Tuesday,17,2,2023,Rain,96
39.61111413,114.5624452,54.65713866,6.012768239,0.779192711,11.04308221,39.65347306,85.03412965,8.004022956,328.2537607,1047.475907,35.34428435,14.99648601,341,Autumn,Chengdu,44.017281,102.1690955,Thursday,7,10,2024,Cloudy,69
129.3952092,290.5929044,60.95955414,24.68490045,2.14495648,103.7715096,8.224117018,42.37578742,0.210840387,254.7699081,1046.132508,49.30641078,5.574802708,389,Autumn,Chengdu,35.343688,110.4986092,Monday,18,1,2021,Snow,8
208.9756752,198.241974,86.55872293,5.574695671,1.378804188,45.28669664,9.184510375,70.68180932,5.387804339,240.5204949,1011.675918,1.188433298,10.97077417,429,Summer,Beijing,30.11292773,96.85283667,Friday,23,7,2018,Clear,42
84.26373605,298.8727966,68.16042762,35.43930309,2.95370139,81.46457237,0.332110259,75.74058385,9.281146847,288.6043163,1013.205658,19.52693731,16.49915665,0,Summer,Shanghai,41.43584567,92.55336412,Sunday,8,10,2015,Snow,67
19.54842669,164.8743422,64.88305435,45.61415436,2.525179686,169.1682185,17.32102914,22.92131006,1.783432977,357.6725597,1018.542849,1.394432455,16.32386303,15,Autumn,Shenzhen,47.24460419,105.5675945,Friday,6,8,2016,Haze,43
160.6561933,291.4378324,85.82006962,49.07403207,2.275377631,152.461454,16.60385333,29.62137507,3.900928456,103.4812246,982.494483,31.59361598,16.80201437,277,Autumn,Shenzhen,20.97768494,98.46711401,Monday,4,12,2024,Clear,58
61.03907846,30.05284834,41.2094636,48.00209561,1.543026096,40.04354728,19.68711093,44.22090841,2.996174318,189.3588875,1040.050738,10.54653658,12.458677,420,Summer,Shanghai,25.40974993,102.5124087,Sunday,17,4,2015,Clear,52
65.61519814,261.8485977,37.26080808,45.64571103,0.650557427,148.1503554,17.26937734,34.83354707,9.054855295,126.7502622,1041.495833,45.38934827,3.710649867,82,Spring,Chengdu,25.00938928,125.0253625,Wednesday,9,6,2016,Clear,81
141.4095548,138.0021456,81.06414604,25.78920337,2.808152578,177.1609171,15.69266176,86.05610026,0.322786519,232.5547291,1008.497744,4.999467862,3.749102286,221,Spring,Guangzhou,30.91860798,93.81477034,Monday,16,5,2022,Rain,27
156.95337,62.01239844,63.15638804,40.87883685,2.392675455,158.4381894,37.04316941,31.90573692,7.703424689,122.2861646,1042.353376,10.31717611,14.49870548,346,Autumn,Shanghai,48.97382765,123.1817013,Monday,2,10,2018,Rain,43
184.5646419,110.8516155,92.18062394,40.232721,4.32712877,184.43896,4.149063694,30.42589269,9.646329617,216.6018281,1008.825429,35.91187007,11.05609176,444,Spring,Shenzhen,42.22939457,90.66515296,Thursday,6,4,2024,Snow,13
83.37768602,59.8314968,41.54034098,29.55029811,2.204840984,61.31269005,33.38681835,47.63359272,8.991213213,74.5643409,982.5824505,42.32016444,8.739644102,71,Autumn,Chengdu,46.67910875,100.7420545,Monday,10,10,2017,Rain,63
50.68214493,165.6004041,48.66775315,36.59278757,1.101452821,46.33362941,10.28979241,86.64028462,4.270663077,141.8963523,1031.396919,40.84434826,2.395827993,386,Spring,Chengdu,38.91168929,96.11667451,Sunday,16,6,2022,Fog,10
139.9686051,81.85654303,51.68305362,18.78597195,2.784605781,10.56492523,28.74100697,10.38994077,1.696911363,63.49627121,1039.514362,5.4020786,6.627670311,476,Spring,Beijing,20.46547108,108.6935252,Sunday,19,10,2017,Fog,78
96.38292597,275.7343682,46.05519943,28.15844805,2.990999865,83.72390733,0.53215988,29.89716595,3.964167272,47.08505259,1042.304766,48.93820236,17.18725982,61,Summer,Beijing,22.74111767,109.3629888,Tuesday,9,9,2024,Haze,41
16.57673042,196.1680278,11.04499288,40.39821995,1.914144991,67.66187799,34.21058625,44.75983763,8.494120445,182.7877562,993.9700487,10.40390546,8.341595319,437,Winter,Shanghai,25.90623647,109.879556,Monday,5,9,2018,Cloudy,90
118.3615073,32.22216476,8.066310414,22.27602147,0.675658173,164.0336572,-6.13958293,58.1425165,0.906833142,73.81570909,994.4428539,10.13154535,12.97317178,59,Summer,Shenzhen,45.78855527,119.2008738,Monday,4,7,2019,Clear,59
140.9608402,55.49342335,52.22942223,9.927323084,1.580067926,130.4943922,18.75622998,78.53518142,4.798057365,188.4860727,1048.489977,6.442687997,5.563325414,487,Spring,Shanghai,20.32503056,97.00169114,Monday,21,6,2021,Snow,37
28.5852082,132.7743001,52.1442839,38.08979962,2.649149175,155.4956753,33.96728633,20.56001151,2.653852691,187.4341915,991.9400461,32.87894946,5.637691356,443,Autumn,Shenzhen,48.11701545,126.0577484,Friday,20,2,2023,Haze,62
50.2426047,97.39641429,63.59101539,37.17228754,0.449090643,152.3931007,13.94059678,88.96227479,5.928930061,235.6945874,1007.39878,8.519951364,11.77993118,28,Summer,Shenzhen,32.34238515,94.29621936,Monday,3,10,2016,Rain,93
72.36094172,269.2455413,18.11517773,7.127653426,2.382377549,163.9528448,9.8868231,81.43577818,9.379731318,223.8183271,1036.865916,49.69479749,19.44626753,385,Summer,Guangzhou,26.34461292,119.0712187,Sunday,3,7,2020,Cloudy,32
132.1527713,168.0755014,10.37366902,8.974235405,4.372344914,129.2371242,-2.227991238,86.64505107,5.206652354,29.24205453,1038.299732,37.97186089,17.73315453,271,Winter,Guangzhou,47.8043307,108.6073485,Monday,7,9,2019,Haze,73
30.59150554,40.62405357,89.60357919,16.49118871,2.722041726,147.8553889,20.92021403,95.56765423,8.584431144,91.52366862,1023.079453,47.36526387,17.79658293,468,Winter,Chengdu,37.16574101,93.99233665,Sunday,15,8,2016,Snow,87
221.3779534,134.7074049,73.98358981,8.197624049,4.383310627,124.3733458,20.05098082,89.32777698,5.242449136,32.99990982,1045.000789,33.44998913,18.80735434,220,Winter,Guangzhou,45.43210561,109.4222623,Friday,22,8,2019,Rain,60
68.91510582,187.7293566,9.925990484,25.88811346,3.288610824,163.8621767,23.51616952,10.30099295,9.387518819,205.0655917,992.9670954,20.10805829,15.96034581,200,Winter,Beijing,41.31511792,107.6917277,Saturday,16,6,2024,Clear,69
105.3621951,108.755732,61.65795667,30.39626087,2.938283715,87.93932089,31.5648595,95.68592257,8.77168303,222.8580549,997.8523226,22.54131671,7.773826946,204,Autumn,Guangzhou,39.42538784,90.63078857,Wednesday,12,6,2017,Fog,34
206.5635553,196.3728527,7.833166206,13.82835811,4.49699705,92.21630294,31.64782666,57.25131485,1.292418661,149.2450733,1040.784833,3.146551043,16.84286137,463,Winter,Shanghai,27.50059909,91.2393798,Friday,23,6,2015,Rain,69
54.14036553,25.33662177,31.24099885,29.72972996,2.840485525,26.82788485,-2.826806262,61.47381559,3.101681816,159.7550239,1040.839471,47.64609875,1.929648877,28,Winter,Beijing,43.09311773,114.1958984,Wednesday,1,3,2024,Haze,45
178.5047138,72.23212261,50.44322664,16.3146684,2.940123805,112.5102582,-1.427506865,21.15957868,1.35281032,170.5817056,999.3875013,45.77799744,14.55438854,136,Spring,Beijing,46.81275411,118.0283005,Tuesday,4,10,2015,Rain,20
99.17397332,125.2240729,54.09296943,29.2720022,1.423663065,48.57692177,9.11283862,57.79134726,3.568346242,23.93168237,1039.560347,13.60407711,16.50510955,328,Autumn,Chengdu,35.01699951,124.8181952,Saturday,18,1,2019,Fog,25
61.94556921,191.2823902,9.677863436,41.45485444,0.128419751,43.16562121,24.08269015,33.98245761,6.614014699,319.858358,990.477047,24.53834806,1.604973384,226,Spring,Beijing,42.94454637,129.723286,Friday,11,9,2021,Haze,11
65.90167856,292.9404794,73.50684974,16.65086278,2.648982765,165.8657404,13.12528254,11.04119232,9.873691848,248.4393766,1005.791678,39.45224864,10.58797576,351,Summer,Beijing,47.61823221,103.8181502,Monday,5,11,2015,Snow,51
177.0133774,156.4814741,13.08704971,23.23293902,4.944579353,180.0103156,35.2362602,49.71029155,0.108422401,227.9928866,1015.257482,16.69963148,14.46863216,377,Summer,Chengdu,48.9553462,110.3149489,Sunday,9,7,2024,Haze,7
203.5600397,146.4199934,81.1649477,43.14621452,0.413171777,118.5596303,34.05701189,65.30185874,3.950697703,342.4529259,1009.041448,12.55098029,13.1622903,101,Summer,Beijing,35.84565438,127.4315942,Wednesday,10,11,2018,Fog,98
121.3699007,144.2811089,93.10909527,16.64829611,0.862056087,42.97306645,4.536936462,82.33619777,2.056409108,76.10096024,1039.792051,20.55359433,5.266101549,341,Winter,Shenzhen,48.16751189,117.7040891,Wednesday,3,9,2023,Fog,76
119.6703109,129.4870566,26.33490502,22.65880493,4.663936677,77.2112354,37.81403017,12.91489118,2.360979499,205.767139,1037.178946,4.58016274,13.07724019,230,Winter,Shenzhen,41.13262027,104.4173995,Friday,4,8,2021,Snow,65
231.9913345,200.3391719,82.86710752,13.25432238,1.101882499,175.9041447,35.62021705,76.16958223,6.665800206,307.3544759,990.2567031,46.95079791,10.03998832,460,Spring,Guangzhou,43.27789685,120.0656373,Thursday,9,1,2017,Cloudy,97
14.54159207,47.66903669,76.30129856,6.100290075,1.617511857,59.60676209,-9.129019902,38.14993362,1.101797806,316.3263063,995.9601407,13.33420178,18.09015691,253,Summer,Chengdu,36.86944621,93.16983536,Monday,16,4,2016,Snow,5
25.94152705,65.03806656,39.40192977,23.14358101,2.230918338,114.6233665,-4.497695132,33.22171389,8.281594103,297.2876539,1036.98014,47.75202267,12.15644307,218,Autumn,Chengdu,27.08643372,106.0263865,Wednesday,8,5,2022,Haze,59
